Loan_ID,Target
1UPMETD,0.1832943254286878
1VOAV0D,0.04696537572713852
1VXCVPT,0.8719363417162196
1W02CC9,0.08141482134053768
1W0I4ZD,0.06376712458977221
1W2AT54,0.20410755196113242
1W9J9SE,0.09544480493943272
1WDNOVH,0.09167943417069586
1WLH8QE,0.01649801711992575
1WW4R8Y,0.5296203376760762
1XU2MNO,0.8897642678747202
1YBVYTC,0.10842862477239276
1YF1EE8,0.7474298613337585
1YHMP3L,0.36851390045677457
1YT9HHV,0.25793206721163076
1YUR0RG,0.4657026691573094
1YW30KW,0.10199575190798923
1YXYS88,0.056617669350431506
1Z48KBZ,0.13801722398137617
1Z68LSJ,0.8293533327297928
1ZH93U4,0.09103537450808248
20U6DL1,0.2620038250857627
210PSDE,0.1135021980636454
219HFRD,0.7664378465357321
22ANRPB,0.16105027221321078
22DGDDK,0.13360300530058383
23H4A1C,0.1444643085675149
247LBAG,0.10878862419119531
248SJ8L,0.8872868648016439
24CY4XO,0.893658524161296
24ITTHH,0.042197532582483946
24KDEIA,0.08655838395538945
24OTMZF,0.016071273278064433
2539FN2,0.19287502851727029
253DBL8,0.4042161319474173
268XZ5L,0.058819314426477566
26TOW1T,0.03584547511242142
27CZSRV,0.33197826356791177
27FGNVK,0.12958148638386732
27SSZ1R,0.16250476969632593
28GFELC,0.0861147666987883
28ZQZG3,0.7168947792551872
29RWQKW,0.022683142076543067
2ABK06X,0.05005458772044589
2AZ9JJM,0.21378002755285164
2B4RDR8,0.7314003259508077
2BDOYZH,0.02262954382888688
2BK4NSV,0.15728405606015444
2BN0556,0.03314765404395456
2BP9W8V,0.14496297869728292
2BVJON2,0.09713575894470738
2BZAJ1R,0.9052504428343983
2C1EGQB,0.11195902612109512
2C3CEV3,0.04826138215494964
2C50NUW,0.2678825441325802
2D4XUUN,0.0715400757979653
2DG7AOU,0.12412051729480122
2ENRI95,0.799035169997924
2F7PZK7,0.2815267520421807
2FGBYIN,0.13467767178825352
2FGOKHY,0.1298655566063737
2G11NH2,0.7979896888768572
2G2FQAA,0.1526436481288181
2G2LDA3,0.15881388806112928
2G3K9GZ,0.10088578557477328
2GDHQ46,0.025698989493176214
2GH224T,0.12786474443354906
2GU09YY,0.21436600403251987
2H6PUG1,0.2658331486004665
2H7IKH3,0.7864371075149768
2I19IGN,0.47116619555470785
2I39HDL,0.13724828921288984
2I4H5YZ,0.15291143512618166
2IBFOKD,0.015157453373382292
2IIT3Y2,0.44510368512065257
2J5TS1O,0.6567487216584953
2JAQ903,0.056782028038128804
2K474FI,0.16679331497594746
2K9C4P6,0.1984727951895577
2L524FA,0.8061941490453396
2LUM8S3,0.2152240699450763
2M0M6XH,0.3601527772309129
2M7K77E,0.18443365177692933
2M8N9YZ,0.181971028621415
2N3MVLA,0.09817823620495092
2NFWUJZ,0.2594265189368478
2NIJ2HN,0.08320926883520978
2NREFEZ,0.06708712222134702
2NTKAGR,0.2780575007402647
2O9M748,0.020477347764590655
2OC8O8A,0.024459430238797306
2OHG0GS,0.23938190875903062
2OPB0OP,0.08606514307840643
2P1YYRZ,0.04051816350137678
2PGDLUM,0.14324816529075926
2Q9DHCX,0.12447330233218995
2QH3WEE,0.06054624504768685
2QO8MTM,0.15260391992581385
2QSAZWJ,0.7762451533833818
2QTPEJT,0.12348617994945466
2R6M9CQ,0.24124257086994735
2R7JWHC,0.049924345025142966
2RI7ZCT,0.7972885986698335
2RZ6KC4,0.08113000848572019
2RZPTRZ,0.25340887745854523
2SECU28,0.07771590341522694
2SIIA3X,0.34041271580872223
2SQJYZH,0.7861519311067396
2T6H24N,0.3030525278556627
2TA0GP7,0.7912661379316526
2TLLWEC,0.10738526960927058
2TOPCH0,0.08904885445885823
2U1L27M,0.11144478331226881
2UDZWK7,0.15489339602433763
2UHSE0H,0.8093123221240519
2UWJCMM,0.19191921485904606
2V6SZJE,0.09280915713459256
2VTJDQQ,0.09681728487235972
2W37WE7,0.3223872140017333
2WONVLR,0.8780878540382577
2X04KXI,0.7411331224563515
2XCHEKR,0.1018191600652171
2XHK1BR,0.67670739970688
2Y6SLNA,0.030942649556737714
2YC8AXI,0.7865588106618671
2YNI6KM,0.15326557366186247
2YV0S2B,0.7464210192099874
2YXIIMW,0.022095886176815495
2YXO07D,0.026968917332830866
2Z5IOSR,0.12390063700514664
2Z8BKDK,0.08533424412996422
3050CNN,0.2624315595017257
306SNRT,0.13162290580182512
30R3VQ3,0.47894305352200683
30TIFVI,0.8214326744132258
30U1JCF,0.09360365180911297
30WLQK5,0.8161622229119004
311QNFQ,0.3581605337766197
32B2TOL,0.151949821764084
32G4ZE1,0.044261218047069166
32QXWCP,0.10411972151404186
32TI7T1,0.9085823301066662
32Y9CRO,0.8390972900575145
3315AE0,0.7230350014027895
33BPUKX,0.12832487748490065
33J8LN3,0.2119070255486437
34G5SCR,0.6628781056898967
34MIZD2,0.25812934260221687
34NR5ML,0.16135205658548057
35AMSJ0,0.7690218560931665
35ELTR9,0.11231528994827054
35H3MV8,0.2374790352372447
35ITIC1,0.8726286711847491
35XIDVK,0.7936087691143081
35YKDIL,0.21181414181663685
3675I9L,0.08282095344281931
36B76OS,0.5397795893290653
36BJTBH,0.3803498861795488
372D93N,0.8380129474299349
37DYXCM,0.0350372527410943
37RQ2MV,0.24461577639336213
37TSY8E,0.8018304019692843
37TX1N9,0.7862691735178806
38CRDMJ,0.7830021286944071
38ES878,0.21757602346468993
38N1596,0.09092109284536617
38WCJOK,0.4234200160558043
395XFWV,0.7737021634051127
39H14RV,0.19300533373633572
3ACORPT,0.02569759672351778
3B10CBW,0.11299652106890096
3BI2EUV,0.09107402284763369
3BQGYR0,0.6604034123554796
3CTEM3L,0.07936854761897749
3CW3HVV,0.013473432860037264
3CXU0CE,0.7853139485391203
3D1HVRQ,0.03719385073605792
3D5XUWW,0.04977977454702603
3D9JVVN,0.7644059664460843
3ECISFM,0.10725128584389201
3EM9L8O,0.20673134401911886
3EUVQJ2,0.13182751188121544
3EWFEPM,0.18441664945507003
3EXMW9B,0.08615932442743962
3FIEQHX,0.10608717002164933
3FKTP3P,0.29283261653163783
3FPB6X4,0.2474385908563989
3G6OXED,0.0480992887445341
3GAE9IV,0.05690946374812467
3GETF3J,0.16989850844784543
3GJ2IA9,0.06454974633100122
3GKOWVI,0.8298619837356234
3GKUF4L,0.05034524221611017
3GWREBF,0.5267347886453513
3HLBDYM,0.37999680160616606
3I7J6GR,0.20577476828516544
3IZEWRM,0.10535907527190298
3J08X4E,0.029664550333132794
3JVDGZI,0.7263829431897018
3JZ3BZ8,0.7420693618083629
3KHOJOI,0.04977977454702603
3KPIW17,0.7688059646695332
3KT2MPB,0.5388440246439549
3LB96NJ,0.08863259730718939
3LCRUXV,0.20913498069250358
3LZOAO2,0.24108421451957016
3M0J2WT,0.03768480142448616
3M0OFUM,0.8952496267604481
3N6ZMD3,0.3498639884418946
3NE2WKA,0.41092595868215825
3P0LXR3,0.7857777413376315
3P1LR00,0.7978171911146861
3P382K2,0.10036249082143377
3P3NS0T,0.45052047550258006
3P7CQRW,0.13138008429145265
3PFQ25E,0.7108992855982701
3POAMTG,0.07023988994875141
3PUJTRE,0.7969458547491407
3PWRSC7,0.06528858996112137
3PWSH53,0.08105552772391605
3Q0WTH6,0.6540324587090182
3Q3BEVU,0.11155893675117334
3QYNEPM,0.9317214036408643
3R20KIH,0.8980086072473779
3R78JIV,0.35122455374146977
3RUUBHJ,0.1003234436609104
3S3PPE0,0.045075687617587075
3SEX2RZ,0.15552264772884294
3SH62BD,0.053490347012510805
3T5GXB1,0.5074398689590854
3TJWLGE,0.4216929604576355
3TKQ8JA,0.21038339757678115
3U5I4EK,0.12654820639267708
3U63EX4,0.10563405469320808
3U75E5E,0.05503587841063391
3UBKE2S,0.30286649847572183
3UGJEC4,0.10654019358432523
3UVJNIZ,0.14380420459066096
3UX127Y,0.048926505505680014
3UZT5W9,0.10673055448944627
3VFQGQ6,0.8478734606556327
3VZC3SW,0.10969287673148874
3W5E3GA,0.5266166996424666
3WDI7BX,0.10053824542339446
3WI8C2U,0.1470630200352962
3XPBB2G,0.0654436554457293
3YAT0OJ,0.11119157971997941
3YKTRES,0.15986857765077028
3YLMPPZ,0.3482485709433166
3YSAZ8Z,0.8104866680071744
3Z1VGH6,0.3361305145614883
3ZDN2MG,0.04339883154977231
3ZEWU0O,0.14219718512499244
3ZV6U2I,0.09798782434080824
40G2UAJ,0.731268178443341
40XCY4A,0.08786896122675274
417SLBJ,0.16607914190640422
418NOIG,0.3594050323249821
41X6R63,0.09740847107481954
41ZOR05,0.3760127381410239
42BJOSV,0.13613662531584755
42CGGH8,0.05915918915907465
42EIVFU,0.2870417156175177
42WHKCR,0.05528492556282209
43AB43C,0.43363114763600663
43H7QSM,0.09465850187311126
43J3M98,0.16020001919316945
43QNVYP,0.023148870889066652
4585TSR,0.14676675864454503
464TB19,0.17050972791964084
46BXB4K,0.006813968224471924
46OGISS,0.23761080832397563
47RTN1R,0.19341744767986713
4821D2I,0.3190522579517867
486T3IE,0.09607048176132092
48H2BL6,0.09830688168864168
48RH7BL,0.23483451431688918
499TDA5,0.8102650593786822
49HR3AJ,0.8043877015279229
4A7HCG1,0.06518963709671331
4AGMT0R,0.20028644272619772
4ALMGEK,0.13149666775706742
4ATV8HE,0.5397573474168798
4AUGRDI,0.34719845087830076
4AWD6O5,0.39849303087444604
4B4E4TW,0.35924100480918963
4BD6WTU,0.7920813933736954
4BHXDKW,0.4851379927587618
4C35KC2,0.31474482436837803
4C3ELI3,0.13790336309965928
4C43TGX,0.22752624975140978
4CHGL1V,0.040997711717896144
4CKZ2OW,0.056393161382208346
4CXQ3KV,0.1509444385428659
4D4UZS7,0.03642332960118887
4E0OLNX,0.07474172193744433
4EB13D7,0.43803522365138203
4EP8HJ1,0.0741658389637782
4EWPUA2,0.0661708257030008
4EYWQ41,0.13101506855090245
4F3DOPJ,0.4737050600791557
4FRCMBB,0.14132092029903554
4G1G798,0.6934507439420639
4GCLYBM,0.46027284753636566
4H4ROL3,0.32409500140154957
4HB0KVN,0.9240155158440393
4HJ94OM,0.11247963506983537
4I3KN23,0.1852065938551482
4I4PXTR,0.26517601050050355
4ITKAEE,0.09057934569553108
4JBO8WD,0.04337881090351809
4K2BUTB,0.13165715149457077
4K7PNPA,0.0197352903627305
4K92541,0.07332695613683489
4KEPSI1,0.20953176760939182
4KME52C,0.7436220623880814
4KRR6YI,0.1210928592694614
4KYKTWO,0.8868635621170129
4KZ97KQ,0.6281642482554397
4L6JFF9,0.13130225817809307
4LVFD2O,0.7978429390973956
4M2RIEC,0.11134351385037017
4MBONIX,0.27327951564365527
4MGGN33,0.7934574718549914
4MQ5X6O,0.1806809161691173
4MRHSGB,0.06572683805484228
4MUM5JZ,0.7859902263668864
4NG5WCL,0.49392183768622905
4NPP648,0.5107311562019071
4NYTW9Z,0.06055209594920056
4O196AK,0.031157397128447062
4OLYWE4,0.7205143734810089
4OSCJBE,0.15663643740408476
4P2TSBS,0.1639682713346209
4PKTWFM,0.3657326505412426
4QCWK7N,0.07225099356584794
4QGH6SK,0.033609508835834405
4R7P2X8,0.5627330764959335
4R87PR3,0.7769971866900918
4S4KSV3,0.18658694431069137
4SB6NX3,0.0101723473316224
4SGIU71,0.7318068304330707
4SXB3E4,0.6360674782364435
4SYFUAZ,0.16820635526199135
4T0IDS2,0.1888743119146368
4T8QZ6M,0.34782464506437105
4TEBWN2,0.056875197726735
4TLL8OV,0.30507101763451483
4TPV8GD,0.29040518453337905
4U2TZSK,0.14111987619167848
4UG9H3N,0.05665400975552387
4UINSRB,0.07722878743706947
4UV3B9I,0.9035778872257603
4VQ9Q3M,0.6015924115803288
4VY5VR3,0.040855728037319364
4W4TUIR,0.07121493167790377
4WVNOF6,0.7576501634325346
4XRL737,0.1980897414196768
4XWWHLH,0.2233264043021908
4Y15AUG,0.037325869481169026
4Z0EG3S,0.8006550376911441
4ZD39E2,0.8000572820776033
4ZMZQVY,0.06855819678493488
4ZT9QH8,0.1027479141315498
502ZTGV,0.12355126176767976
50FCF19,0.2792912817672658
50I3INQ,0.11028644014561892
50USJR7,0.06166798978216278
5142UNG,0.08558374154562964
529E123,0.8570144733615925
52L3Z50,0.051781678201674425
52VRBVV,0.06093764976021512
54A6LVG,0.7326541195459504
54KZU6B,0.02297854266453596
556GTWL,0.2786382568909987
55GJNCI,0.1366824025955608
55H116V,0.09661930601962627
55XR84O,0.1451140458824568
56FV6C1,0.0989729813398239
56HE1DN,0.14473573909843734
56N13UF,0.11839456874369637
56Q2065,0.1989637850886859
57LOAUK,0.754347703189256
586MRY8,0.05472672814770663
58EDW7U,0.01722106832440272
58FPYCF,0.0979192259780267
58GNDC0,0.04496349332277893
58JD0FV,0.09655620412256183
58N7L5I,0.2243080531463782
59K8BMI,0.054757871704642865
59S2Z9D,0.06489480810301837
59YD34Q,0.33836675419140855
5A1DSZF,0.34994494443664514
5A77OI9,0.19071741494751188
5AYWJ48,0.10642924330067308
5BEL3AS,0.1862592306877623
5BIJ96S,0.17708607121912284
5BSET93,0.1897674845920276
5BXBY8Z,0.3704220346152359
5BXESV3,0.4594026409518372
5BYE7JU,0.06871178643555752
5C4H5KX,0.04369090064922909
5CD2HET,0.07525533250961702
5D1BR1V,0.8900442965354368
5D4Z6YY,0.15198086909472772
5D6GNV0,0.4160171176134818
5ECDOBF,0.605184852074077
5EPKSA5,0.12989223782936332
5EUL6OC,0.16332918249463285
5F2TCFR,0.7706901002368527
5F3XQET,0.05965367109608622
5F90TOM,0.697783765961852
5FRQ9AO,0.12311006627691787
5FZ0I2N,0.081388397634986
5G184M3,0.0514917352832828
5GB62CR,0.6007482617957742
5H5X75D,0.8724604499669307
5HENH8O,0.17249284001156653
5HEOKKK,0.08750860931774398
5HEY83B,0.6408878895391097
5HM597K,0.07066092674426916
5HML6VR,0.0699063206369602
5HN8PX4,0.48506936792029787
5HSNB24,0.7297946190532125
5IFA20V,0.8075600144651236
5IH8NE0,0.7536033095868184
5IMG0E8,0.1711454734503422
5J60SZE,0.08201294147405547
5JFOEZW,0.06895190890146259
5JICCTL,0.11086773248870493
5K9SD72,0.6277885824948246
5KFA32E,0.04181885235467902
5KJHGPA,0.12508720854384703
5KLNIH1,0.15791773911495222
5KMYKT4,0.07637774168588801
5LFMQOR,0.4576352204589177
5LNNXVS,0.13443750939317603
5LSIKQ7,0.15096873004962608
5LZXZ49,0.752454822862699
5MAWOFY,0.2833855514003181
5MW72CJ,0.07467550313543671
5N7D1TH,0.5684415717376705
5N7VNXX,0.14816093081837578
5N809FR,0.11877253950151846
5N8LKF0,0.35702556231568316
5OSKX63,0.08244300530359956
5OVUXDS,0.11028575682752258
5PLJOYX,0.2700744630869741
5PVARK6,0.6598099106081228
5Q0TXD8,0.06381744132302018
5QCW4OX,0.17857666846665957
5QSYKST,0.6401833754383524
5ROG3NJ,0.07425655031983812
5RWS9HK,0.11971446378588046
5S21DNB,0.11409500138497125
5SGX2OR,0.03896943259372051
5SN2VJT,0.33603796150888054
5T0PM8F,0.09228131978173384
5U0I1AQ,0.09114581922945933
5UNIDI8,0.7535012626428674
5UU6ECK,0.047191345464200514
5VAYB24,0.02622569757522284
5VPW3I1,0.11285476839922666
5VQZHW8,0.5695940867087215
5VVOWAY,0.08472397377655853
5VWSPLS,0.2533290801527187
5VXVCJS,0.20439808172617555
5WA609F,0.22507075729058124
5XAVYNX,0.48063022557204726
5XIAHEH,0.11405086603653242
5XQB3DP,0.7735898309709888
5Z47RZB,0.10960147577440521
5ZQ7XJC,0.21241521384607254
600OQUS,0.03901795380886385
60COZ6Y,0.12362985468679363
60GK0IR,0.18883125571216333
60MG65C,0.2101750017955425
61H9ME7,0.10541617842652723
61S8SM2,0.7718278552597593
61WT7YD,0.1587101191551142
61Y13DA,0.847150386228249
62XVA4I,0.8461997319326675
63P4PRG,0.05963967447710185
63SQHS6,0.020648035426182362
646IOW2,0.07855295530563025
667TWAO,0.01716461076244853
669PC7L,0.17034428213621466
67FIRHH,0.04124039564600036
68OVAYL,0.09715105843652161
68Q9TPX,0.11844639497659765
68YCR2W,0.07759168897419033
699PB6T,0.24043695271642518
69M9BXB,0.23783043470698612
6BJY7IX,0.7128230119716812
6BOAPZD,0.021780875059946594
6BZMLKO,0.7403644433345493
6C9RP07,0.09516392847475605
6D1PXVT,0.6211126661156792
6D9HIXH,0.4345421989337745
6DG0HND,0.7490414599490188
6DOQCB4,0.1769873584899364
6DVAQUZ,0.10353665255939437
6E3540E,0.33894194243172965
6EEA8CP,0.11568532274950188
6EINLR7,0.5903810852434203
6FCWREM,0.5883618372138583
6FJ2EZS,0.13759982703321216
6FU471Z,0.1390650577365183
6FVC96S,0.061462072590373736
6G1RYK4,0.0883601725195876
6GJ72QJ,0.21105621507969757
6GRBG9X,0.11218051001012133
6GRXBI7,0.11773486967997784
6GVDH08,0.08452863705770373
6H0BCIS,0.05057022695535779
6HIWWFM,0.0689880964886174
6HKJ16E,0.4353351193552263
6I3O6I3,0.09281239429543553
6I84YGQ,0.8312618692717908
6IEWRUF,0.5147339563889246
6IHJO8D,0.25684541438688313
6IR4IPZ,0.10735448333524922
6IZDZAC,0.11476661181519635
6J43HVF,0.43593906737679683
6JZQO9N,0.17927312066792944
6K58C6L,0.09196727963942328
6KDG2OC,0.658584437093338
6KDXS2Y,0.060357504295900546
6KJILMU,0.1757479754227019
6KSVQCO,0.008518343596767054
6KTNUBC,0.1299645380081932
6KXG32U,0.8395857162890248
6LDDDW4,0.08234216839128644
6LLRNKW,0.11252024438110389
6LMTBFU,0.1404493597420394
6M6DX9S,0.027209653844656245
6M7R4U3,0.08855726556377516
6MMJEZW,0.14932459085970262
6MZB35M,0.06859886985687365
6N80Q26,0.83112443091069
6NA30Z0,0.8635120158593259
6NCDQH1,0.8751946144045286
6NCGG1O,0.0976372909120481
6NDXNYU,0.5565163582633661
6O4EPTZ,0.25276801642919905
6OR577W,0.03369012293754706
6PGTHYI,0.2638834497713708
6Q8XSKL,0.20996911147145364
6QHCJZV,0.15739251303244345
6RTVJOY,0.38687103943061235
6RW4L80,0.0771363082102981
6RXIQQU,0.4202278930085177
6S331GH,0.9030069518883106
6SJT464,0.06884656722942148
6SRBGDM,0.22118110494066695
6T2GUGZ,0.11902376883968216
6T7K889,0.11902864359471099
6TA6H47,0.32043514835559206
6TP2LU9,0.06182440104016415
6TRKOHY,0.032880358522523565
6TSLCQG,0.8706108738275753
6UK5VER,0.07698139439217797
6UPEPMS,0.07633467922718756
6V2WHOJ,0.2576661313932671
6V3WCW8,0.3757657128729567
6V8FTH4,0.22767126591496323
6V9BLXM,0.02774539906968077
6W1GZTI,0.1799924309243257
6W52IAO,0.6325776449097305
6W5UI8F,0.5271711408663112
6W99T7G,0.15996540050443164
6WCM6CI,0.8308041722549373
6X78O8C,0.2968125503079734
6XIVOQH,0.7582952110992605
6XIXLLE,0.5281546354082407
6XRQ40Z,0.08396103203831146
6XXRGTF,0.2843749565172809
6XXVNOS,0.12174526111056325
6Y4AZBD,0.47946268910244705
6YCJCD0,0.45697459837752685
6YCWMHQ,0.09117777919028747
6YD72MI,0.06725760575868317
6YEJ5XQ,0.021738950803697157
6YSALC8,0.18062694622148004
6Z7ZOY0,0.11503186410395777
6ZDYL3F,0.6642989141005635
6ZFPQRY,0.09611435507490582
6ZGO8W4,0.7002675364272335
6ZQ0G5M,0.8052372834646588
6ZS4TLL,0.11405086603653242
6ZVFQSJ,0.0863450053017956
709RFVG,0.2035203582661956
70HRHZZ,0.3832356368096784
70VSO0S,0.37213927925174345
7123RGR,0.643207458504814
716Q9TT,0.7362079111321433
72EN571,0.06900506250783257
72GCRJ1,0.8766499918563708
72PDAGX,0.15696844339810384
73Q0JDZ,0.2207693280614101
73SBBQ6,0.1664500706763983
73T96WM,0.07969620798114405
745YOO7,0.4223893511325964
74M2VX6,0.18953754721744595
756Y5Y6,0.061183228871666745
75A2C5T,0.20376774602854494
75M9D10,0.16851712269383165
7653S55,0.14202077033590815
76G3HF4,0.18067318788907683
76JTEC8,0.0678571416136989
76K4D9E,0.39819962667429853
76L6XH1,0.05308557407150438
770YWIC,0.05953825945690106
7721OE9,0.06650286563374333
774HZD0,0.09813846434296256
77KBAQ2,0.10309216564230081
77MEYC7,0.21851746735237257
77XGZ0G,0.725354677785109
7851QI2,0.13123483367095656
785OFLZ,0.6986912302706224
78B51QJ,0.1743722470352161
